number_of_turn,last_move_played_by,current_player_turn,wQ_moves,wS1_moves,wB1_moves,wG1_moves,wA1_moves,wS2_moves,wB2_moves,wG2_moves,wA2_moves,wG3_moves,wA3_moves,bQ_moves,bS1_moves,bB1_moves,bG1_moves,bA1_moves,bS2_moves,bB2_moves,bG2_moves,bA2_moves,bG3_moves,bA3_moves,wQ_RIGHT_neighbor,wQ_UP_RIGHT_neighbor,wQ_UP_LEFT_neighbor,wQ_LEFT_neighbor,wQ_DOWN_LEFT_neighbor,wQ_DOWN_RIGHT_neighbor,wQ_BELOW_neighbor,wQ_ABOVE_neighbor,wS1_RIGHT_neighbor,wS1_UP_RIGHT_neighbor,wS1_UP_LEFT_neighbor,wS1_LEFT_neighbor,wS1_DOWN_LEFT_neighbor,wS1_DOWN_RIGHT_neighbor,wS1_BELOW_neighbor,wS1_ABOVE_neighbor,wB1_RIGHT_neighbor,wB1_UP_RIGHT_neighbor,wB1_UP_LEFT_neighbor,wB1_LEFT_neighbor,wB1_DOWN_LEFT_neighbor,wB1_DOWN_RIGHT_neighbor,wB1_BELOW_neighbor,wB1_ABOVE_neighbor,wG1_RIGHT_neighbor,wG1_UP_RIGHT_neighbor,wG1_UP_LEFT_neighbor,wG1_LEFT_neighbor,wG1_DOWN_LEFT_neighbor,wG1_DOWN_RIGHT_neighbor,wG1_BELOW_neighbor,wG1_ABOVE_neighbor,wA1_RIGHT_neighbor,wA1_UP_RIGHT_neighbor,wA1_UP_LEFT_neighbor,wA1_LEFT_neighbor,wA1_DOWN_LEFT_neighbor,wA1_DOWN_RIGHT_neighbor,wA1_BELOW_neighbor,wA1_ABOVE_neighbor,wS2_RIGHT_neighbor,wS2_UP_RIGHT_neighbor,wS2_UP_LEFT_neighbor,wS2_LEFT_neighbor,wS2_DOWN_LEFT_neighbor,wS2_DOWN_RIGHT_neighbor,wS2_BELOW_neighbor,wS2_ABOVE_neighbor,wB2_RIGHT_neighbor,wB2_UP_RIGHT_neighbor,wB2_UP_LEFT_neighbor,wB2_LEFT_neighbor,wB2_DOWN_LEFT_neighbor,wB2_DOWN_RIGHT_neighbor,wB2_BELOW_neighbor,wB2_ABOVE_neighbor,wG2_RIGHT_neighbor,wG2_UP_RIGHT_neighbor,wG2_UP_LEFT_neighbor,wG2_LEFT_neighbor,wG2_DOWN_LEFT_neighbor,wG2_DOWN_RIGHT_neighbor,wG2_BELOW_neighbor,wG2_ABOVE_neighbor,wA2_RIGHT_neighbor,wA2_UP_RIGHT_neighbor,wA2_UP_LEFT_neighbor,wA2_LEFT_neighbor,wA2_DOWN_LEFT_neighbor,wA2_DOWN_RIGHT_neighbor,wA2_BELOW_neighbor,wA2_ABOVE_neighbor,wG3_RIGHT_neighbor,wG3_UP_RIGHT_neighbor,wG3_UP_LEFT_neighbor,wG3_LEFT_neighbor,wG3_DOWN_LEFT_neighbor,wG3_DOWN_RIGHT_neighbor,wG3_BELOW_neighbor,wG3_ABOVE_neighbor,wA3_RIGHT_neighbor,wA3_UP_RIGHT_neighbor,wA3_UP_LEFT_neighbor,wA3_LEFT_neighbor,wA3_DOWN_LEFT_neighbor,wA3_DOWN_RIGHT_neighbor,wA3_BELOW_neighbor,wA3_ABOVE_neighbor,bQ_RIGHT_neighbor,bQ_UP_RIGHT_neighbor,bQ_UP_LEFT_neighbor,bQ_LEFT_neighbor,bQ_DOWN_LEFT_neighbor,bQ_DOWN_RIGHT_neighbor,bQ_BELOW_neighbor,bQ_ABOVE_neighbor,bS1_RIGHT_neighbor,bS1_UP_RIGHT_neighbor,bS1_UP_LEFT_neighbor,bS1_LEFT_neighbor,bS1_DOWN_LEFT_neighbor,bS1_DOWN_RIGHT_neighbor,bS1_BELOW_neighbor,bS1_ABOVE_neighbor,bB1_RIGHT_neighbor,bB1_UP_RIGHT_neighbor,bB1_UP_LEFT_neighbor,bB1_LEFT_neighbor,bB1_DOWN_LEFT_neighbor,bB1_DOWN_RIGHT_neighbor,bB1_BELOW_neighbor,bB1_ABOVE_neighbor,bG1_RIGHT_neighbor,bG1_UP_RIGHT_neighbor,bG1_UP_LEFT_neighbor,bG1_LEFT_neighbor,bG1_DOWN_LEFT_neighbor,bG1_DOWN_RIGHT_neighbor,bG1_BELOW_neighbor,bG1_ABOVE_neighbor,bA1_RIGHT_neighbor,bA1_UP_RIGHT_neighbor,bA1_UP_LEFT_neighbor,bA1_LEFT_neighbor,bA1_DOWN_LEFT_neighbor,bA1_DOWN_RIGHT_neighbor,bA1_BELOW_neighbor,bA1_ABOVE_neighbor,bS2_RIGHT_neighbor,bS2_UP_RIGHT_neighbor,bS2_UP_LEFT_neighbor,bS2_LEFT_neighbor,bS2_DOWN_LEFT_neighbor,bS2_DOWN_RIGHT_neighbor,bS2_BELOW_neighbor,bS2_ABOVE_neighbor,bB2_RIGHT_neighbor,bB2_UP_RIGHT_neighbor,bB2_UP_LEFT_neighbor,bB2_LEFT_neighbor,bB2_DOWN_LEFT_neighbor,bB2_DOWN_RIGHT_neighbor,bB2_BELOW_neighbor,bB2_ABOVE_neighbor,bG2_RIGHT_neighbor,bG2_UP_RIGHT_neighbor,bG2_UP_LEFT_neighbor,bG2_LEFT_neighbor,bG2_DOWN_LEFT_neighbor,bG2_DOWN_RIGHT_neighbor,bG2_BELOW_neighbor,bG2_ABOVE_neighbor,bA2_RIGHT_neighbor,bA2_UP_RIGHT_neighbor,bA2_UP_LEFT_neighbor,bA2_LEFT_neighbor,bA2_DOWN_LEFT_neighbor,bA2_DOWN_RIGHT_neighbor,bA2_BELOW_neighbor,bA2_ABOVE_neighbor,bG3_RIGHT_neighbor,bG3_UP_RIGHT_neighbor,bG3_UP_LEFT_neighbor,bG3_LEFT_neighbor,bG3_DOWN_LEFT_neighbor,bG3_DOWN_RIGHT_neighbor,bG3_BELOW_neighbor,bG3_ABOVE_neighbor,bA3_RIGHT_neighbor,bA3_UP_RIGHT_neighbor,bA3_UP_LEFT_neighbor,bA3_LEFT_neighbor,bA3_DOWN_LEFT_neighbor,bA3_DOWN_RIGHT_neighbor,bA3_BELOW_neighbor,bA3_ABOVE_neighbor,result
667,White,Black,2,0,6,2,35,2,6,4,34,4,34,4,2,4,5,34,2,6,3,35,1,35,None,bQ,None,None,bQ,None,wQ,wQ,wB2,bG1,bS1,wB2,bG1,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wG1,None,None,wG1,None,None,wS2,wS2,None,None,bG1,None,None,bG1,wB2,wB2,bA2,bG2,None,bA2,bG2,None,wG2,wG2,None,None,bG1,None,None,bG1,wB2,wB2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,bG1,wG3,wA3,bG1,wG3,wA3,bS1,bS1,None,bA2,wG2,None,bA2,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,bG1,bG1,bB1,wG2,None,bB1,wG2,None,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,None,bG2,None,None,bG2,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
668,Black,White,2,0,6,2,37,2,6,3,36,4,38,4,2,5,5,36,2,6,2,35,1,37,None,bQ,None,None,bQ,None,wQ,wQ,wB2,bG1,bS1,wB2,bG1,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wG1,None,None,wG1,None,None,wS2,wS2,None,None,bG1,None,None,bG1,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,bG1,None,None,bG1,wB2,wB2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,bG1,wG3,wA3,bG1,wG3,wA3,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,bG1,bG1,bB1,wG2,None,bB1,wG2,None,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
669,White,Black,0,0,6,1,35,1,6,3,34,4,36,4,2,5,5,34,2,6,2,33,1,35,None,bQ,None,None,bQ,None,wQ,wQ,wB2,bG1,bS1,wB2,bG1,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,None,bG1,None,None,bG1,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,bG1,None,None,bG1,wB2,wB2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,bG1,wG3,wA3,bG1,wG3,wA3,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,bG1,bG1,bB1,wG2,None,bB1,wG2,None,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
670,Black,White,0,0,6,2,36,1,6,2,35,4,37,4,2,6,5,34,2,6,2,34,1,36,None,bQ,None,None,bQ,None,wQ,wQ,wB2,bG1,bS1,wB2,bG1,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,bA1,None,None,bA1,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,None,bG1,None,None,bG1,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,bG1,None,None,bG1,wB2,wB2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,bG1,wG3,wA3,bG1,wG3,wA3,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,bG1,bG1,None,None,None,None,None,None,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
671,White,Black,0,0,6,2,36,1,6,2,35,4,37,4,2,6,5,34,2,6,2,34,1,36,None,bQ,None,None,bQ,None,wQ,wQ,wA2,wB2,bS1,wA2,wB2,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,bA1,None,None,bA1,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,wB2,None,None,wB2,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,wA3,wB2,wG3,wA3,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,None,None,None,None,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
672,Black,White,0,0,6,1,36,1,6,2,34,4,36,4,2,6,5,34,0,6,2,33,1,35,None,bQ,None,None,bQ,None,wQ,wQ,wA2,wB2,bS1,wA2,wB2,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,wB2,None,None,wB2,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,wA3,wB2,wG3,wA3,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wA1,None,None,wA1,bA1,bA1,bA1,wA1,None,bA1,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
673,White,Black,0,2,6,1,37,1,6,3,34,4,37,4,2,6,4,35,0,6,2,34,1,36,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,wG2,None,None,wG2,None,None,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,wA3,wB2,wG3,wA3,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wA1,None,None,wA1,bA1,bA1,bA1,wA1,None,bA1,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
674,Black,White,0,2,6,1,37,1,6,3,36,4,35,4,2,6,4,35,0,6,2,34,1,36,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,wG2,None,bA2,wG2,None,bA2,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG3,None,None,wG3,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,wA3,wB2,wG3,wA3,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wA1,None,None,wA1,bA1,bA1,bA1,wA1,None,bA1,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,None,None,None,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
675,White,Black,0,2,6,2,38,1,6,3,37,3,35,4,2,6,4,36,0,6,2,35,1,37,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,wG2,None,bA2,wG2,None,bA2,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wA1,None,None,wA1,bA1,bA1,bA1,wA1,None,bA1,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,None,None,None,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
676,Black,White,0,2,6,2,36,2,6,3,33,4,33,4,2,6,4,34,0,6,2,35,1,35,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,wG2,None,None,wG2,None,None,wA2,wA2,bS2,None,bA2,bS2,None,bA2,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wA1,None,None,wA1,bA1,bA1,bA1,wA1,None,bA1,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,wS2,None,None,wS2,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
677,White,Black,0,2,6,3,36,2,6,2,33,4,33,4,2,6,4,34,0,6,2,35,1,35,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,None,wS1,None,None,wS1,None,wB1,wB1,None,wA2,None,None,wA2,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,None,None,None,None,wA2,wA2,bS2,None,bA2,bS2,None,bA2,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wA1,None,None,wA1,bA1,bA1,bA1,wA1,None,bA1,wA1,None,bS2,bS2,None,wS1,None,None,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,wS2,None,None,wS2,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
678,Black,White,0,0,6,3,35,2,6,2,33,4,33,4,2,6,4,34,2,6,2,35,1,35,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,wA2,None,None,wA2,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,None,None,None,None,wA2,wA2,bS2,None,bA2,bS2,None,bA2,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wS1,None,None,wS1,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,wS2,None,None,wS2,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
679,White,Black,0,0,6,2,34,2,6,2,33,4,32,4,2,5,4,33,2,6,2,34,2,34,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,bG3,bB1,None,bG3,bB1,None,wA2,wA2,bS2,None,bA2,bS2,None,bA2,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wS1,None,None,wS1,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,wS2,None,None,wS2,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
680,Black,White,0,0,6,2,36,1,6,2,35,3,37,4,2,5,4,35,2,6,2,34,2,36,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,None,None,wQ,None,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,bG3,bB1,None,bG3,bB1,None,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wS1,None,None,wS1,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
681,White,Black,0,0,6,2,0,1,6,2,35,3,38,4,2,6,4,36,2,6,2,35,1,37,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,wA2,None,wQ,wA2,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,None,None,None,None,None,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wS1,None,None,wS1,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,wA3,None,None,wA3,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
682,Black,White,0,0,6,2,0,1,6,2,35,3,33,4,2,6,4,34,2,6,2,35,1,35,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,wA2,None,wQ,wA2,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,bG2,None,None,bG2,None,wG2,wG2,None,bA2,None,None,bA2,None,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wS1,None,None,wS1,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,bA1,wS1,None,bA1,wS1,None,wB1,wB1,None,wB1,None,None,wB1,None,bG2,bG2,None,None,None,None,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
683,White,Black,0,0,6,2,0,1,6,2,35,3,33,4,2,6,4,34,2,5,2,35,1,35,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,bS1,None,wB2,bS1,wS1,wS1,None,bB2,None,None,bB2,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,wA2,None,wQ,wA2,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,wB1,None,None,wB1,None,wG2,wG2,None,bA2,None,None,bA2,None,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB2,wG3,None,wB2,wG3,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wS1,None,None,wS1,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,bA1,wS1,None,bA1,wS1,None,bB2,bB2,None,bB2,None,None,bB2,None,wB1,wB1,None,None,None,None,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
684,Black,White,0,2,6,2,0,1,6,3,36,2,34,4,2,6,3,35,2,5,3,36,1,36,None,bQ,None,None,bQ,None,wQ,wQ,None,wB2,None,None,wB2,None,wS1,wS1,None,bB2,None,None,bB2,None,wB1,wB1,None,None,None,None,None,None,wG1,wG1,wA2,None,wQ,wA2,None,wQ,wA1,wA1,wQ,None,None,wQ,None,None,wS2,wS2,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,wB1,bS1,None,wB1,bS1,wG2,wG2,None,bA2,None,None,bA2,None,wA2,wA2,bS2,None,None,bS2,None,None,wG3,wG3,wG1,None,None,wG1,None,None,wA3,wA3,None,bA3,None,None,bA3,None,bQ,bQ,wB1,None,None,wB1,None,None,bS1,bS1,None,None,wG2,None,None,wG2,bB1,bB1,None,bS2,wG3,None,bS2,wG3,wB2,wB2,None,None,wS1,None,None,wS1,bA1,bA1,None,wA1,None,None,wA1,None,bS2,bS2,bA1,wS1,None,bA1,wS1,None,bB2,bB2,None,bB2,None,None,bB2,None,wB1,wB1,None,None,None,None,None,None,bA2,bA2,None,None,bB1,None,None,bB1,bG3,bG3,None,None,wG1,None,None,wG1,bA3,bA3
